Period,Service Channel Type,State,sa4_code,sa3_code,sa2_code,Suburb,Lat,Lon,ra_code
30/06/2024,Bank@Post,NSW,Sydney - Ryde,Ryde - Hunters Hill,Ryde - South,Ryde,-33.82158177,151.1082774,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Ryde,Ryde - Hunters Hill,West Ryde - Meadowbank,Meadowbank (NSW),-33.81837191,151.090189,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Ryde,Ryde - Hunters Hill,West Ryde - Meadowbank,West Ryde,-33.807096,151.088846,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Ashcroft - Busby - Miller,Miller,-33.919591,150.884447,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Austral - Greendale,Austral,-33.932541,150.812737,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Cobbitty - Bringelly,Bringelly,-33.94036227,150.7311701,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Green Valley,Green Valley (NSW),-33.9073099,150.8671453,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Hoxton Park - Carnes Hill - Horningsea Park,Hoxton Park,-33.92688986,150.8571835,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,Leppington - Catherine Field,Leppington,-33.964289,150.81693,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Bringelly - Green Valley,West Hoxton - Middleton Grange,West Hoxton,-33.92144119,150.8313451,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Bonnyrigg Heights - Bonnyrigg,Bonnyrigg,-33.88630605,150.8884984,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Cabramatta - Lansvale,Lansvale,-33.89721552,150.9538744,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Cabramatta - Lansvale,Cabramatta,-33.89444331,150.9379825,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Cabramatta West - Mount Pritchard,Mount Pritchard,-33.895645,150.902769,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Canley Vale - Canley Heights,Canley Vale,-33.88730647,150.9426723,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Canley Vale - Canley Heights,Canley Heights,-33.8838957,150.9275628,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Edensor Park,Edensor Park,-33.87619108,150.8768924,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Fairfield,Fairfield (NSW),-33.868989,150.956588,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Fairfield - West,Fairfield West,-33.86781582,150.9232986,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Fairfield - West,Fairfield Heights,-33.864386,150.938188,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Greenfield Park - Prairiewood,Greenfield Park,-33.871661,150.890308,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Greenfield Park - Prairiewood,Prairiewood,-33.85868584,150.8987887,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Horsley Park - Kemps Creek,Kemps Creek,-33.879225,150.789286,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Horsley Park - Kemps Creek,Horsley Park,-33.841551,150.846861,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Smithfield - Wetherill Park,Smithfield (NSW),-33.85323394,150.940023,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Smithfield - Wetherill Park,Wetherill Park,-33.85095628,150.9096177,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Fairfield,Wetherill Park Industrial,Wetherill Park,-33.846676,150.90298,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Casula,Casula,-33.94806345,150.900023,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Chipping Norton - Moorebank,Moorebank,-33.93305353,150.949552,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Holsworthy - Wattle Grove,Hammondville,-33.948647,150.954505,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Liverpool - East,Liverpool,-33.923586,150.923874,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Liverpool - East,Liverpool,-33.918864,150.924369,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Liverpool - West,Liverpool,-33.93495265,150.9060079,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - South West,Liverpool,Lurnea - Cartwright,Lurnea,-33.93132865,150.8959063,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Caringbah,Caringbah,-34.042024,151.122463,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Caringbah,Caringbah,-34.0287429,151.1214473,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Cronulla - Kurnell - Bundeena,Bundeena,-34.08460892,151.1517287,Inner Regional Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Cronulla - Kurnell - Bundeena,Cronulla,-34.052907,151.152333,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Cronulla - Kurnell - Bundeena,Kurnell,-34.009167,151.206298,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Gymea - Grays Point,Gymea,-34.03311807,151.0850947,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Miranda - Yowie Bay,Miranda (NSW),-34.037357,151.101904,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Sylvania - Taren Point,Sylvania Waters,-34.01902996,151.1159086,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Sylvania - Taren Point,Sylvania,-34.00995936,151.1041709,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Cronulla - Miranda - Caringbah,Woolooware - Burraneer,Woolooware,-34.045495,151.144779,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Engadine,Engadine,-34.066036,151.012658,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Menai - Lucas Heights - Woronora,Bangor (NSW),-34.018077,151.029109,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Menai - Lucas Heights - Woronora,Menai,-34.01402685,151.015495,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Oyster Bay - Como - Jannali,Jannali,-34.016629,151.066434,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Oyster Bay - Como - Jannali,Oyster Bay,-34.00711655,151.0811826,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Sutherland - Kirrawee,Kirrawee,-34.033994,151.071497,Major Cities of Australia
30/06/2024,Bank@Post,NSW,Sydney - Sutherland,Sutherland - Menai - Heathcote,Sutherland - Kirrawee,Sutherland (NSW),-34.031672,151.058272,Major Cities of Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Cambooya - Wyreema,Cambooya,-27.707208,151.865214,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Darling Heights,Darling Heights,-27.60381578,151.9329452,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Darling Heights,Kearneys Spring,-27.594735,151.950561,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Darling Heights,Kearneys Spring,-27.59453938,151.9490027,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Darling Heights,Kearneys Spring,-27.58916987,151.9387772,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Gatton,Gatton,-27.555996,152.2786,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Gatton,Lawes,-27.55435953,152.3355057,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Gowrie (Qld),Kingsthorpe,-27.477313,151.81486,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Highfields,Highfields (Qld),-27.45072435,151.9447667,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Lockyer Valley - West,Helidon,-27.550492,152.124592,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Newtown (Qld),Newtown (Toowoomba - Qld),-27.56489078,151.9324064,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,North Toowoomba - Harlaxton,Harlaxton,-27.52851054,151.9574674,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Toowoomba - Central,Centenary Heights,-27.580861,151.965441,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Toowoomba - Central,Toowoomba City,-27.56106679,151.9492355,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Toowoomba - East,East Toowoomba,-27.57124632,151.975992,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Toowoomba,Toowoomba,Wilsonton,Wilsonton,-27.54339518,151.9243428,Inner Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Ayr,Ayr,-19.576163,147.404727,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Burdekin,Clare (Qld),-19.784271,147.228267,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Burdekin,Home Hill,-19.666599,147.415034,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Burdekin,Brandon,-19.554671,147.354281,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Burdekin,Giru,-19.514476,147.104674,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Charters Towers,Charters Towers City,-20.075803,146.257949,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Dalrymple,Pentland,-20.52466114,145.3980621,Very Remote Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Dalrymple,Ravenswood (Qld),-20.09971958,146.8889911,Remote Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Ingham,Ingham,-18.650907,146.155113,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Ingham Surrounds,Forrest Beach (Qld),-18.710403,146.297564,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Charters Towers - Ayr - Ingham,Ingham Surrounds,Halifax,-18.57985786,146.2845189,Remote Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Annandale (Qld),Murray,-19.31904777,146.7923817,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Condon - Rasmussen,Rasmussen,-19.364159,146.730819,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Cranbrook,Cranbrook (Qld),-19.297188,146.760492,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Deeragun - Jensen,Deeragun,-19.24752793,146.6783334,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Douglas,Douglas (Townsville - Qld),-19.32804744,146.7565383,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Garbutt - West End,Garbutt,-19.2757881,146.7578499,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Garbutt - West End,West End (Townsville - Qld),-19.266974,146.805734,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Garbutt - West End,Garbutt,-19.26573,146.782474,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Gulliver - Currajong - Vincent,Vincent,-19.287227,146.76188,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Hermit Park - Rosslea,Hermit Park,-19.286405,146.79773,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Kirwan - East,Kirwan,-19.30387735,146.7416597,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Kirwan - West,Thuringowa Central,-19.314313,146.72716,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Magnetic Island,Nelly Bay,-19.15675592,146.8521026,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Northern Beaches,Rollingstone,-19.04395,146.391156,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Oonoonba,Idalia,-19.315579,146.817352,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Oonoonba,Oonoonba,-19.29931385,146.8185116,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Townsville City - North Ward,Townsville City,-19.26004017,146.815393,Outer Regional Australia
30/06/2024,Bank@Post,QLD,Townsville,Townsville,Townsville City - North Ward,North Ward,-19.251855,146.814269,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Camperdown,Camperdown (Vic.),-38.23174333,143.1465284,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Colac,Colac,-38.339965,143.585461,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Colac,Colac,-38.337993,143.573833,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Colac Surrounds,Birregurra,-38.336913,143.784465,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Colac Surrounds,Cororooke,-38.287654,143.522901,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Colac Surrounds,Beeac,-38.195489,143.640045,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,Terang,-38.241082,142.918837,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,Noorat,-38.19249,142.927718,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,Lismore (Vic.),-37.954123,143.343787,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,Derrinallum,-37.947842,143.22226,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - North,Skipton,-37.68518971,143.3616926,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - South,Port Campbell,-38.619858,142.994501,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - South,Simpson (Vic.),-38.49698445,143.2085788,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - South,Timboon,-38.484555,142.981094,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Corangamite - South,Cobden,-38.328873,143.077885,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Otway,Apollo Bay (Vic.),-38.75470624,143.6687149,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Otway,Lavers Hill,-38.67992936,143.3908719,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Otway,Wye River,-38.634777,143.890588,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Otway,Gellibrand,-38.52299336,143.5391831,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Colac - Corangamite,Otway,Forrest (Vic.),-38.518449,143.714971,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Narrawong,-38.253018,141.711728,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Heywood,-38.132027,141.630567,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Nelson (Vic.),-38.049128,141.005986,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Dartmoor (Vic.),-37.922807,141.277549,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Digby,-37.804705,141.530784,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Merino,-37.717258,141.548632,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Glenelg (Vic.),Casterton,-37.584204,141.406431,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Hamilton (Vic.),Hamilton (Vic.),-37.74429,142.021841,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Portland,Portland (Vic.),-38.345016,141.604069,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Penshurst (Vic.),-37.874991,142.28983,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Branxholme,-37.86123634,141.8011866,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Dunkeld (Vic.),-37.65086631,142.3422897,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Glenthompson,-37.63645554,142.5475424,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Coleraine,-37.598091,141.691398,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Glenelg - Southern Grampians,Southern Grampians,Balmoral (Vic.),-37.247009,141.84158,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Warrnambool,Moyne - East,Peterborough (Vic.),-38.607188,142.877258,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Warrnambool and South West,Warrnambool,Moyne - East,Panmure,-38.332862,142.730008,Inner Regional Australia
